date,so2,no2,rspm,spm,location_monitoring_station
2011-12-16,15.0,116.0,501.0,,Mayapuri
2011-12-17,10.0,139.0,484.0,,Mayapuri
2012-01-07,10.0,87.0,193.0,,Mayapuri
2012-01-08,17.0,83.0,245.0,,Mayapuri
2012-01-14,43.0,113.0,405.0,,Mayapuri
2012-01-15,10.0,89.0,213.0,,Mayapuri
2012-01-16,15.0,71.0,218.0,,Mayapuri
2012-01-19,21.0,98.0,378.0,,Mayapuri
2012-01-20,24.0,110.0,274.0,,Mayapuri
2012-01-21,29.0,85.0,265.0,,Mayapuri
2012-02-01,8.0,77.0,289.0,,Mayapuri
2012-02-02,17.0,96.0,454.0,,Mayapuri
2012-02-03,25.0,93.0,304.0,,Mayapuri
2012-02-07,25.0,61.0,177.0,,Mayapuri
2012-02-08,39.0,72.0,199.0,,Mayapuri
2012-02-09,34.0,56.0,257.0,,Mayapuri
2012-02-21,30.0,88.0,226.0,,Mayapuri
2012-02-22,45.0,119.0,225.0,,Mayapuri
2012-03-01,35.0,117.0,302.0,,Mayapuri
2012-02-02,49.0,81.0,244.0,,Mayapuri
2012-03-03,34.0,114.0,275.0,,Mayapuri
2012-03-20,14.0,73.0,843.0,,Mayapuri
2012-03-21,28.0,66.0,527.0,,Mayapuri
2012-03-22,26.0,56.0,379.0,,Mayapuri
2012-03-24,11.0,102.0,296.0,,Mayapuri
2012-03-25,4.0,58.0,208.0,,Mayapuri
2012-04-03,6.0,91.0,307.0,,Mayapuri
2012-04-04,2.0,76.0,240.0,,Mayapuri
2012-04-05,4.0,99.0,224.0,,Mayapuri
2012-04-10,5.0,43.0,185.0,,Mayapuri
2012-04-11,8.0,89.0,138.0,,Mayapuri
2012-04-17,7.0,86.0,169.0,,Mayapuri
2012-04-18,8.0,68.0,188.0,,Mayapuri
2012-04-19,9.0,54.0,194.0,,Mayapuri
2012-05-01,3.0,96.0,201.0,,Mayapuri
2012-05-02,6.0,94.0,194.0,,Mayapuri
2012-05-03,2.0,92.0,223.0,,Mayapuri
2012-05-18,2.0,53.0,299.0,,Mayapuri
2012-05-19,7.0,50.0,652.0,,Mayapuri
2012-05-20,9.0,84.0,389.0,,Mayapuri
2012-05-29,3.0,105.0,362.0,,Mayapuri
2012-05-30,4.0,70.0,448.0,,Mayapuri
2012-06-03,4.0,83.0,253.0,,Mayapuri
2012-06-04,4.0,108.0,232.0,,Mayapuri
2012-06-05,5.0,100.0,167.0,,Mayapuri
2012-06-07,12.0,65.0,269.0,,Mayapuri
2012-06-08,8.0,70.0,225.0,,Mayapuri
2012-06-09,4.0,67.0,288.0,,Mayapuri
2012-06-19,5.0,70.0,193.0,,Mayapuri
2012-06-20,2.0,29.0,228.0,,Mayapuri
2012-07-17,4.0,62.0,181.0,,Mayapuri
2012-07-18,10.0,56.0,285.0,,Mayapuri
2012-07-19,11.0,53.0,226.0,,Mayapuri
2012-07-21,3.0,38.0,65.0,,Mayapuri
2012-07-22,3.0,43.0,113.0,,Mayapuri
2012-07-23,5.0,64.0,120.0,,Mayapuri
2012-07-27,2.0,61.0,106.0,,Mayapuri
2012-07-28,4.0,68.0,89.0,,Mayapuri
2012-08-07,2.0,68.0,182.0,,Mayapuri
2012-08-08,3.0,71.0,110.0,,Mayapuri
2012-08-09,2.0,60.0,92.0,,Mayapuri
2012-08-17,2.0,38.0,153.0,,Mayapuri
2012-08-18,2.0,64.0,135.0,,Mayapuri
2012-08-19,2.0,60.0,116.0,,Mayapuri
2012-08-24,2.0,52.0,43.0,,Mayapuri
2012-08-25,2.0,50.0,76.0,,Mayapuri
2012-09-04,2.0,47.0,62.0,,Mayapuri
2012-09-05,2.0,39.0,58.0,,Mayapuri
2012-09-06,2.0,36.0,70.0,,Mayapuri
2012-09-12,2.0,55.0,123.0,,Mayapuri
2012-09-13,2.0,23.0,91.0,,Mayapuri
2012-09-14,2.0,26.0,41.0,,Mayapuri
2012-09-25,2.0,69.0,211.0,,Mayapuri
2012-09-26,2.0,58.0,158.0,,Mayapuri
2012-10-09,18.0,118.0,311.0,,Mayapuri
2012-10-10,15.0,110.0,348.0,,Mayapuri
2012-10-11,6.0,117.0,325.0,,Mayapuri
2012-10-16,9.0,95.0,286.0,,Mayapuri
2012-10-17,18.0,84.0,306.0,,Mayapuri
2012-10-18,13.0,110.0,389.0,,Mayapuri
2012-10-25,3.0,119.0,439.0,,Mayapuri
2012-10-26,8.0,126.0,531.0,,Mayapuri
2012-11-01,6.0,108.0,666.0,,Mayapuri
2012-11-02,5.0,109.0,700.0,,Mayapuri
2012-11-03,7.0,102.0,603.0,,Mayapuri
2012-11-21,12.0,117.0,450.0,,Mayapuri
2012-11-22,19.0,130.0,486.0,,Mayapuri
2012-11-27,6.0,106.0,293.0,,Mayapuri
2012-11-28,3.0,121.0,296.0,,Mayapuri
2012-11-29,6.0,133.0,195.0,,Mayapuri
2012-12-11,17.0,71.0,188.0,,Mayapuri
2012-12-12,15.0,70.0,291.0,,Mayapuri
2012-12-13,7.0,81.0,164.0,,Mayapuri
2012-12-20,3.0,71.0,269.0,,Mayapuri
2012-12-21,3.0,99.0,405.0,,Mayapuri
2012-12-22,5.0,116.0,488.0,,Mayapuri
2012-12-26,3.0,86.0,423.0,,Mayapuri
2012-12-27,9.0,94.0,348.0,,Mayapuri
2013-01-03,12.0,92.0,287.0,,Mayapuri
2013-01-04,2.0,104.0,268.0,,Mayapuri
2013-01-05,8.0,89.0,291.0,,Mayapuri
2013-01-08,3.0,98.0,407.0,,Mayapuri
2013-01-09,8.0,85.0,444.0,,Mayapuri
2013-01-10,4.0,89.0,359.0,,Mayapuri
2013-01-29,5.0,108.0,564.0,,Mayapuri
2013-01-30,5.0,90.0,646.0,,Mayapuri
2013-02-06,3.0,65.0,246.0,,Mayapuri
2013-02-07,4.0,66.0,189.0,,Mayapuri
2013-02-08,3.0,77.0,236.0,,Mayapuri
2013-02-15,3.0,69.0,261.0,,Mayapuri
2013-02-16,5.0,107.0,160.0,,Mayapuri
2013-02-19,4.0,106.0,232.0,,Mayapuri
2013-02-20,3.0,101.0,254.0,,Mayapuri
2013-02-21,8.0,88.0,207.0,,Mayapuri
2013-03-04,7.0,92.0,361.0,,Mayapuri
2013-03-05,7.0,80.0,241.0,,Mayapuri
2013-03-06,6.0,87.0,259.0,,Mayapuri
2013-03-08,5.0,115.0,315.0,,Mayapuri
2013-03-09,8.0,107.0,243.0,,Mayapuri
2013-03-22,6.0,91.0,299.0,,Mayapuri
2013-03-23,7.0,84.0,226.0,,Mayapuri
2013-03-24,2.0,52.0,230.0,,Mayapuri
2013-04-09,6.0,68.0,328.0,,Mayapuri
2013-04-10,11.0,75.0,226.0,,Mayapuri
2013-04-11,11.0,70.0,281.0,,Mayapuri
2013-04-15,12.0,98.0,413.0,,Mayapuri
2013-04-16,11.0,89.0,344.0,,Mayapuri
2013-04-26,5.0,76.0,266.0,,Mayapuri
2013-04-27,2.0,74.0,358.0,,Mayapuri
2013-04-28,4.0,85.0,325.0,,Mayapuri
2013-05-06,4.0,111.0,481.0,,Mayapuri
2013-05-07,7.0,108.0,523.0,,Mayapuri
2013-05-08,5.0,119.0,371.0,,Mayapuri
2013-05-14,3.0,96.0,417.0,,Mayapuri
2013-05-15,4.0,117.0,343.0,,Mayapuri
2013-05-16,2.0,112.0,375.0,,Mayapuri
2013-05-29,6.0,113.0,365.0,,Mayapuri
2013-05-30,6.0,97.0,321.0,,Mayapuri
2013-08-06,2.0,100.0,66.0,,Mayapuri
2013-08-07,2.0,94.0,102.0,,Mayapuri
2013-08-19,2.0,60.0,107.0,,Mayapuri
2013-08-20,2.0,83.0,79.0,,Mayapuri
2013-08-21,3.0,46.0,66.0,,Mayapuri
2013-08-26,10.0,68.0,124.0,,Mayapuri
2013-08-27,10.0,52.0,105.0,,Mayapuri
2013-08-28,10.0,50.0,132.0,,Mayapuri
2013-09-04,2.0,25.0,85.0,,Mayapuri
2013-09-05,2.0,37.0,75.0,,Mayapuri
2013-09-06,2.0,44.0,106.0,,Mayapuri
2013-09-10,3.0,71.0,123.0,,Mayapuri
2013-09-11,2.0,75.0,102.0,,Mayapuri
2013-09-12,2.0,74.0,104.0,,Mayapuri
2013-09-24,2.0,41.0,134.0,,Mayapuri
2013-09-25,2.0,70.0,80.0,,Mayapuri
2013-10-03,2.0,29.0,84.0,,Mayapuri
2013-10-04,2.0,40.0,117.0,,Mayapuri
2013-10-15,2.0,88.0,167.0,,Mayapuri
2013-10-16,3.0,94.0,260.0,,Mayapuri
2013-10-17,3.0,82.0,205.0,,Mayapuri
2013-10-28,3.0,128.0,421.0,,Mayapuri
2013-10-29,4.0,115.0,524.0,,Mayapuri
2013-10-30,8.0,129.0,404.0,,Mayapuri
2013-11-01,5.0,88.0,388.0,,Mayapuri
2013-11-02,6.0,89.0,536.0,,Mayapuri
2013-11-05,10.0,124.0,626.0,,Mayapuri
2013-11-06,13.0,122.0,436.0,,Mayapuri
2013-11-07,6.0,120.0,397.0,,Mayapuri
2013-11-13,6.0,106.0,411.0,,Mayapuri
2013-11-14,11.0,128.0,398.0,,Mayapuri
2013-11-15,8.0,131.0,373.0,,Mayapuri
2013-12-05,6.0,124.0,311.0,,Mayapuri
2013-12-06,13.0,125.0,395.0,,Mayapuri
2013-12-17,2.0,105.0,670.0,,Mayapuri
2013-12-18,4.0,104.0,480.0,,Mayapuri
2013-12-19,4.0,117.0,363.0,,Mayapuri
2013-12-24,3.0,110.0,296.0,,Mayapuri
2013-12-25,2.0,24.0,286.0,,Mayapuri
2013-12-30,11.0,72.0,239.0,,Mayapuri
2014-01-02,17.0,55.0,308.0,,Mayapuri
2014-01-03,9.0,112.0,563.0,,Mayapuri
2014-01-07,15.0,99.0,543.0,,Mayapuri
2014-01-08,15.0,74.0,512.0,,Mayapuri
2014-01-09,18.0,100.0,683.0,,Mayapuri
2014-01-21,5.0,64.0,138.0,,Mayapuri
2014-01-22,2.0,54.0,149.0,,Mayapuri
2014-01-23,4.0,84.0,250.0,,Mayapuri
2014-02-11,9.0,92.0,273.0,,Mayapuri
2014-02-12,18.0,100.0,323.0,,Mayapuri
2014-02-13,9.0,91.0,186.0,,Mayapuri
2014-02-18,5.0,111.0,458.0,,Mayapuri
2014-02-19,21.0,115.0,390.0,,Mayapuri
2014-02-20,9.0,97.0,454.0,,Mayapuri
2014-02-25,5.0,105.0,314.0,,Mayapuri
2014-02-26,16.0,116.0,257.0,,Mayapuri
2014-03-04,10.0,66.0,253.0,,Mayapuri
2014-03-05,5.0,68.0,149.0,,Mayapuri
2014-03-06,7.0,77.0,189.0,,Mayapuri
2014-03-11,3.0,71.0,93.0,,Mayapuri
2014-03-12,4.0,58.0,121.0,,Mayapuri
2014-03-13,4.0,93.0,141.0,,Mayapuri
2014-03-19,10.0,58.0,128.0,,Mayapuri
2014-03-20,6.0,86.0,188.0,,Mayapuri
2014-04-02,2.0,85.0,219.0,,Mayapuri
2014-04-03,11.0,88.0,215.0,,Mayapuri
2014-04-15,2.0,44.0,277.0,,Mayapuri
2014-04-16,10.0,72.0,181.0,,Mayapuri
2014-04-17,2.0,75.0,110.0,,Mayapuri
2014-04-23,28.0,123.0,245.0,,Mayapuri
2014-04-25,19.0,137.0,300.0,,Mayapuri
2014-04-25,17.0,131.0,303.0,,Mayapuri
2014-05-06,4.0,72.0,127.0,,Mayapuri
2014-05-07,17.0,82.0,366.0,,Mayapuri
2014-05-08,11.0,103.0,281.0,,Mayapuri
2014-05-13,2.0,67.0,106.0,,Mayapuri
2014-05-14,10.0,81.0,150.0,,Mayapuri
2014-05-15,2.0,86.0,168.0,,Mayapuri
2014-05-27,2.0,107.0,222.0,,Mayapuri
2014-05-28,2.0,125.0,257.0,,Mayapuri
2014-06-03,3.0,111.0,305.0,,Mayapuri
2014-06-04,2.0,109.0,300.0,,Mayapuri
2014-06-05,2.0,63.0,217.0,,Mayapuri
2014-06-17,2.0,55.0,230.0,,Mayapuri
2014-06-18,2.0,56.0,128.0,,Mayapuri
2014-06-19,2.0,58.0,169.0,,Mayapuri
2014-06-26,3.0,47.0,226.0,,Mayapuri
2014-06-27,2.0,17.0,159.0,,Mayapuri
2014-07-08,2.0,78.0,314.0,,Mayapuri
2014-07-09,2.0,82.0,425.0,,Mayapuri
2014-07-10,2.0,80.0,335.0,,Mayapuri
2014-07-15,5.0,90.0,140.0,,Mayapuri
2014-07-16,2.0,81.0,113.0,,Mayapuri
2014-07-17,2.0,65.0,67.0,,Mayapuri
2014-07-22,2.0,79.0,81.0,,Mayapuri
2014-07-23,2.0,49.0,114.0,,Mayapuri
2014-08-05,5.0,47.0,186.0,,Mayapuri
2014-08-06,9.0,56.0,108.0,,Mayapuri
2014-08-07,5.0,78.0,181.0,,Mayapuri
2014-08-11,3.0,59.0,119.0,,Mayapuri
2014-08-12,2.0,39.0,97.0,,Mayapuri
2014-08-25,2.0,76.0,175.0,,Mayapuri
2014-08-26,2.0,68.0,200.0,,Mayapuri
2014-08-27,3.0,53.0,138.0,,Mayapuri
2014-09-16,2.0,50.0,125.0,,Mayapuri
2014-09-17,2.0,38.0,153.0,,Mayapuri
2014-09-18,2.0,56.0,169.0,,Mayapuri
2014-09-23,2.0,81.0,240.0,,Mayapuri
2014-09-24,3.0,67.0,236.0,,Mayapuri
2014-09-25,2.0,71.0,198.0,,Mayapuri
2014-09-28,4.0,49.0,188.0,,Mayapuri
2014-09-29,2.0,63.0,246.0,,Mayapuri
2014-10-15,5.0,61.0,220.0,,Mayapuri
2014-10-16,2.0,90.0,273.0,,Mayapuri
2014-10-17,2.0,80.0,358.0,,Mayapuri
2014-10-21,2.0,141.0,546.0,,Mayapuri
2014-10-22,2.0,163.0,420.0,,Mayapuri
2014-10-25,4.0,122.0,459.0,,Mayapuri
2014-10-26,4.0,100.0,319.0,,Mayapuri
2014-10-27,2.0,142.0,275.0,,Mayapuri
2014-11-04,5.0,142.0,442.0,,Mayapuri
2014-11-05,5.0,128.0,376.0,,Mayapuri
2014-11-06,10.0,148.0,452.0,,Mayapuri
2014-11-11,8.0,176.0,508.0,,Mayapuri
2014-11-12,11.0,195.0,537.0,,Mayapuri
2014-11-18,2.0,196.0,709.0,,Mayapuri
2014-11-19,3.0,147.0,609.0,,Mayapuri
2014-11-20,6.0,169.0,581.0,,Mayapuri
2014-12-03,2.0,152.0,395.0,,Mayapuri
2014-12-04,14.0,163.0,414.0,,Mayapuri
2014-12-10,7.0,142.0,545.0,,Mayapuri
2014-12-11,5.0,160.0,469.0,,Mayapuri
2014-12-12,20.0,209.0,657.0,,Mayapuri
2014-12-23,3.0,169.0,633.0,,Mayapuri
2014-12-24,2.0,118.0,369.0,,Mayapuri
2014-12-25,2.0,102.0,323.0,,Mayapuri
2015-01-14,9.0,99.0,344.0,,Mayapuri
2015-01-15,10.0,98.0,304.0,,Mayapuri
2015-01-16,8.0,122.0,374.0,,Mayapuri
2015-01-27,2.0,66.0,224.0,,Mayapuri
2015-01-28,6.0,82.0,270.0,,Mayapuri
2015-01-29,7.0,76.0,251.0,,Mayapuri
2015-01-30,16.0,66.0,234.0,,Mayapuri
2015-10-02,3.0,133.0,293.0,,Mayapuri
2015-11-02,4.0,112.0,356.0,,Mayapuri
2015-12-02,5.0,115.0,312.0,,Mayapuri
2015-02-21,3.0,113.0,257.0,,Mayapuri
2015-02-22,6.0,88.0,269.0,,Mayapuri
2015-02-24,17.0,99.0,286.0,,Mayapuri
2015-02-25,10.0,85.0,322.0,,Mayapuri
2015-02-26,10.0,104.0,333.0,,Mayapuri
2015-03-03,7.0,130.0,165.0,,Mayapuri
2015-04-03,4.0,95.0,254.0,,Mayapuri
2015-03-13,17.0,139.0,248.0,,Mayapuri
2015-03-14,3.0,63.0,117.0,,Mayapuri
2015-03-15,3.0,97.0,89.0,,Mayapuri
2015-03-17,2.0,52.0,152.0,,Mayapuri
2015-03-18,3.0,100.0,173.0,,Mayapuri
2015-03-19,5.0,77.0,207.0,,Mayapuri
2015-07-04,25.0,118.0,202.0,,Mayapuri
2015-08-04,5.0,114.0,215.0,,Mayapuri
2015-09-04,5.0,127.0,287.0,,Mayapuri
2015-04-14,15.0,120.0,260.0,,Mayapuri
2015-04-15,13.0,112.0,308.0,,Mayapuri
2015-04-16,30.0,106.0,150.0,,Mayapuri
2015-04-21,3.0,112.0,406.0,,Mayapuri
2015-04-22,13.0,131.0,379.0,,Mayapuri
2015-12-05,17.0,102.0,448.0,,Mayapuri
2015-05-13,8.0,80.0,110.0,,Mayapuri
2015-05-14,17.0,83.0,300.0,,Mayapuri
2015-05-25,2.0,100.0,892.0,,Mayapuri
2015-05-26,2.0,63.0,388.0,,Mayapuri
2015-05-27,5.0,94.0,602.0,,Mayapuri
2015-05-29,2.0,100.0,366.0,,Mayapuri
2015-05-30,2.0,104.0,408.0,,Mayapuri
2015-02-06,2.0,94.0,205.0,,Mayapuri
2015-03-06,2.0,87.0,163.0,,Mayapuri
2015-04-06,19.0,111.0,274.0,,Mayapuri
2015-06-16,2.0,76.0,174.0,,Mayapuri
2015-06-17,2.0,109.0,200.0,,Mayapuri
2015-06-18,2.0,106.0,236.0,,Mayapuri
2015-06-23,11.0,74.0,286.0,,Mayapuri
2015-06-24,4.0,57.0,105.0,,Mayapuri
2015-01-07,2.0,23.0,164.0,,Mayapuri
2015-02-07,2.0,32.0,191.0,,Mayapuri
2015-07-07,6.0,66.0,113.0,,Mayapuri
2015-08-07,2.0,88.0,111.0,,Mayapuri
2015-09-07,4.0,78.0,77.0,,Mayapuri
2015-07-21,3.0,54.0,56.0,,Mayapuri
2015-07-22,2.0,45.0,122.0,,Mayapuri
2015-07-23,6.0,51.0,116.0,,Mayapuri
2015-04-08,2.0,53.0,140.0,,Mayapuri
2015-05-08,2.0,72.0,75.0,,Mayapuri
2015-06-08,2.0,53.0,71.0,,Mayapuri
2015-10-08,2.0,110.0,80.0,,Mayapuri
2015-11-08,4.0,70.0,51.0,,Mayapuri
2015-12-08,4.0,77.0,100.0,,Mayapuri
2015-08-17,2.0,71.0,114.0,,Mayapuri
2015-08-18,2.0,66.0,91.0,,Mayapuri
2015-01-09,2.0,70.0,171.0,,Mayapuri
2015-02-09,2.0,85.0,203.0,,Mayapuri
2015-03-09,2.0,64.0,264.0,,Mayapuri
2015-09-15,3.0,79.0,238.0,,Mayapuri
2015-09-16,6.0,107.0,304.0,,Mayapuri
2015-09-17,6.0,76.0,214.0,,Mayapuri
2015-09-28,4.0,71.0,131.0,,Mayapuri
2015-09-29,7.0,46.0,173.0,,Mayapuri
2015-06-10,3.0,51.0,240.0,,Mayapuri
2015-07-10,12.0,69.0,236.0,,Mayapuri
2015-08-10,4.0,70.0,193.0,,Mayapuri
2015-10-23,19.0,121.0,365.0,,Mayapuri
2015-10-24,17.0,108.0,400.0,,Mayapuri
2015-10-27,12.0,76.0,366.0,,Mayapuri
2015-10-28,18.0,97.0,274.0,,Mayapuri
2015-10-29,23.0,124.0,252.0,,Mayapuri
2015-03-11,45.0,171.0,458.0,,Mayapuri
2015-04-11,21.0,172.0,321.0,,Mayapuri
2015-05-11,26.0,105.0,163.0,,Mayapuri
2015-11-24,26.0,142.0,455.0,,Mayapuri
2015-11-25,46.0,169.0,435.0,,Mayapuri
2015-11-26,18.0,224.0,392.0,,Mayapuri
2015-11-27,36.0,130.0,311.0,,Mayapuri
2015-11-28,26.0,127.0,346.0,,Mayapuri
2015-02-12,9.0,148.0,369.0,,Mayapuri
2015-03-12,12.0,136.0,236.0,,Mayapuri
2015-07-12,4.0,160.0,430.0,,Mayapuri
2015-08-12,2.0,159.0,451.0,,Mayapuri
2015-12-14,2.0,99.0,321.0,,Mayapuri
2015-12-15,8.0,106.0,375.0,,Mayapuri
2015-12-21,2.0,199.0,573.0,,Mayapuri
2015-12-22,28.0,223.0,616.0,,Mayapuri
2005-01-07,,69.0,192.0,287.0,N.Y. School
2005-01-08,,85.3,250.0,376.0,N.Y. School
2005-01-11,,78.1,219.0,346.0,N.Y. School
2005-01-12,,82.7,223.0,356.0,N.Y. School
2005-01-21,7.3,79.6,221.0,356.0,N.Y. School
2005-01-22,5.3,40.8,130.0,178.0,N.Y. School
2005-01-28,6.6,63.6,93.0,178.0,N.Y. School
2005-01-29,3.1,70.7,113.0,190.0,N.Y. School
2005-02-01,2.4,76.6,138.0,240.0,N.Y. School
2005-02-02,5.5,94.8,174.0,262.0,N.Y. School
2005-02-11,2.4,83.8,169.0,264.0,N.Y. School
2005-02-12,2.8,77.8,104.0,212.0,N.Y. School
2005-02-15,,77.3,99.0,263.0,N.Y. School
2005-02-16,,64.2,113.0,232.0,N.Y. School
2005-02-25,,84.6,109.0,235.0,N.Y. School
2005-02-26,,76.2,103.0,222.0,N.Y. School
2005-03-11,,53.2,76.0,149.0,N.Y. School
2005-03-12,,53.3,116.0,198.0,N.Y. School
2005-03-15,3.7,22.2,138.0,255.0,N.Y. School
2005-03-16,7.3,26.5,166.0,286.0,N.Y. School
2005-03-21,3.4,38.2,63.0,119.0,N.Y. School
2005-03-22,9.3,60.8,81.0,167.0,N.Y. School
2005-03-29,12.4,32.9,101.0,313.0,N.Y. School
2005-03-30,,32.3,68.0,196.0,N.Y. School
2005-05-03,5.6,34.1,94.0,388.0,N.Y. School
2005-05-04,5.3,32.6,68.0,255.0,N.Y. School
2005-05-10,9.2,42.3,82.0,287.0,N.Y. School
2005-05-17,2.6,61.5,187.0,580.0,N.Y. School
2005-05-18,6.3,40.7,123.0,357.0,N.Y. School
2005-05-24,6.2,81.1,130.0,402.0,N.Y. School
2005-05-25,12.4,60.9,130.0,382.0,N.Y. School
2005-06-11,4.9,26.6,,,N.Y. School
2005-07-12,,50.3,96.0,143.0,N.Y. School
2005-07-13,,43.9,36.0,82.0,N.Y. School
2005-07-15,2.4,24.5,33.0,72.0,N.Y. School
2005-07-16,2.6,19.9,42.0,73.0,N.Y. School
2005-07-22,,24.9,117.0,258.0,N.Y. School
2005-07-23,6.3,25.2,74.0,215.0,N.Y. School
2005-07-29,8.0,29.8,55.0,103.0,N.Y. School
2005-07-30,13.5,47.2,76.0,149.0,N.Y. School
2005-08-02,3.0,31.4,40.0,135.0,N.Y. School
2005-08-03,2.4,28.3,53.0,134.0,N.Y. School
2005-08-09,,24.8,64.0,229.0,N.Y. School
2005-08-10,,22.4,77.0,270.0,N.Y. School
2005-08-19,,23.0,54.0,143.0,N.Y. School
2005-08-20,,22.3,32.0,159.0,N.Y. School
2005-08-29,,21.2,50.0,289.0,N.Y. School
2005-08-30,,26.6,55.0,329.0,N.Y. School
2005-09-02,6.9,29.3,109.0,329.0,N.Y. School
2005-09-03,4.8,31.2,84.0,256.0,N.Y. School
2005-09-06,6.3,25.5,74.0,176.0,N.Y. School
2005-09-07,,23.0,33.0,137.0,N.Y. School
2005-09-13,2.5,20.6,38.0,94.0,N.Y. School
2005-09-14,8.7,19.3,26.0,62.0,N.Y. School
2005-09-27,4.3,31.5,63.0,229.0,N.Y. School
2005-09-28,,26.2,53.0,209.0,N.Y. School
2005-10-04,3.2,50.7,115.0,328.0,N.Y. School
2005-10-05,2.9,50.9,115.0,419.0,N.Y. School
2005-10-10,4.1,50.9,139.0,339.0,N.Y. School
2005-10-11,5.4,43.0,93.0,291.0,N.Y. School
2005-10-18,3.5,82.1,170.0,401.0,N.Y. School
2005-10-19,3.4,60.2,140.0,349.0,N.Y. School
2005-10-25,6.4,79.2,216.0,536.0,N.Y. School
2005-10-26,9.0,66.3,164.0,465.0,N.Y. School
2005-11-03,4.9,44.0,94.0,240.0,N.Y. School
2005-11-04,4.3,61.0,170.0,394.0,N.Y. School
2005-11-11,15.8,99.4,198.0,538.0,N.Y. School
2005-11-12,9.4,77.3,134.0,451.0,N.Y. School
2005-11-14,5.6,52.4,173.0,398.0,N.Y. School
2005-11-15,7.4,58.4,131.0,390.0,N.Y. School
2005-11-22,9.2,96.6,245.0,543.0,N.Y. School
2005-11-23,8.0,78.7,221.0,515.0,N.Y. School
2005-12-02,8.9,77.2,241.0,527.0,N.Y. School
2005-12-03,11.0,74.5,192.0,472.0,N.Y. School
2005-12-06,7.4,97.4,288.0,571.0,N.Y. School
2005-12-07,7.4,86.7,286.0,574.0,N.Y. School
2005-12-13,,90.7,210.0,517.0,N.Y. School
2005-12-14,3.7,95.0,319.0,599.0,N.Y. School
2005-12-20,2.6,117.2,502.0,835.0,N.Y. School
2005-12-21,4.4,98.8,353.0,630.0,N.Y. School
2006-01-03,,47.4,170.0,271.0,N.Y. School
2006-01-04,,41.4,153.0,267.0,N.Y. School
2006-01-13,10.7,86.7,304.0,541.0,N.Y. School
2006-01-14,8.5,85.7,260.0,442.0,N.Y. School
2006-01-17,9.8,83.9,263.0,751.0,N.Y. School
2006-01-18,7.8,74.0,219.0,470.0,N.Y. School
2006-01-27,6.9,66.6,285.0,459.0,N.Y. School
2006-01-28,5.9,83.6,371.0,569.0,N.Y. School
2006-02-01,7.6,66.4,228.0,457.0,N.Y. School
2006-02-02,7.8,75.4,256.0,550.0,N.Y. School
2006-02-14,8.7,82.2,246.0,659.0,N.Y. School
2006-02-15,6.3,66.4,220.0,596.0,N.Y. School
2006-02-21,9.9,52.3,138.0,356.0,N.Y. School
2006-02-22,8.9,51.0,148.0,390.0,N.Y. School
2006-02-24,12.4,61.2,176.0,427.0,N.Y. School
2006-02-25,18.7,78.7,230.0,514.0,N.Y. School
2006-03-01,9.1,66.2,180.0,403.0,N.Y. School
2006-03-02,9.6,60.9,268.0,387.0,N.Y. School
2006-03-08,9.8,34.7,129.0,469.0,N.Y. School
2006-03-09,10.0,47.5,125.0,306.0,N.Y. School
2006-03-17,,31.3,126.0,181.0,N.Y. School
2006-03-18,7.0,38.8,166.0,258.0,N.Y. School
2006-03-21,2.6,24.9,66.0,243.0,N.Y. School
2006-03-22,8.4,42.0,139.0,322.0,N.Y. School
2006-04-04,8.3,41.4,189.0,392.0,N.Y. School
2006-04-05,9.3,51.6,246.0,506.0,N.Y. School
2006-04-14,14.0,56.6,221.0,429.0,N.Y. School
2006-04-15,16.1,39.3,236.0,538.0,N.Y. School
2006-04-18,11.5,28.4,121.0,439.0,N.Y. School
2006-04-19,9.3,35.1,139.0,473.0,N.Y. School
2006-04-24,4.8,67.1,193.0,491.0,N.Y. School
2006-04-25,4.0,50.0,473.0,766.0,N.Y. School
2006-05-10,6.6,32.8,276.0,805.0,N.Y. School
2006-05-11,9.8,33.0,194.0,527.0,N.Y. School
2006-05-16,2.5,25.8,117.0,292.0,N.Y. School
2006-05-17,7.8,48.9,123.0,456.0,N.Y. School
2006-05-23,2.8,50.5,116.0,319.0,N.Y. School
2006-05-24,4.9,38.2,182.0,501.0,N.Y. School
2006-05-29,4.6,27.1,124.0,355.0,N.Y. School
2006-05-30,6.2,36.2,316.0,683.0,N.Y. School
2007-02-06,13.9,74.9,190.0,390.0,N.Y. School
2007-02-07,16.4,52.6,130.0,317.0,N.Y. School
2007-02-16,4.8,56.7,120.0,223.0,N.Y. School
2007-02-17,8.4,59.0,131.0,199.0,N.Y. School
2007-02-20,6.1,51.4,141.0,223.0,N.Y. School
2007-02-21,9.5,60.3,152.0,299.0,N.Y. School
2007-02-26,11.4,68.9,194.0,368.0,N.Y. School
2007-02-27,4.1,35.8,102.0,207.0,N.Y. School
2007-03-06,,54.2,87.0,194.0,N.Y. School
2007-03-07,4.1,53.8,72.0,187.0,N.Y. School
2007-03-13,3.9,46.0,56.0,124.0,N.Y. School
2007-03-14,2.5,47.0,59.0,156.0,N.Y. School
2007-03-20,7.2,43.2,74.0,183.0,N.Y. School
2007-03-21,9.2,52.5,81.0,266.0,N.Y. School
2007-03-26,,40.7,84.0,250.0,N.Y. School
2007-03-27,3.3,45.2,97.0,248.0,N.Y. School
